,resolutions_count,subdomains_count,dns_records_count,https_validity,ssl_exists
saraldiagnostics.com,12.0,2.0,6.0,1573526650,1
sarf.info,4.0,1.0,8.0,43200,0
sarjanaku.com,6.0,1.0,9.0,43200,0
sarkariexam.com,46.0,11.0,9.0,1583625599,1
sarkariresult.com,18.0,6.0,8.0,1579391999,1
sarkariresults.info,21.0,4.0,12.0,1581422400,1
sarkariresults.org.in,3.0,2.0,4.0,1600458732,1
sarzamindownload.com,3.0,10.0,1.0,1571185003,1
sashavelour.com,4.0,1.0,18.0,1572430201,1
saudaratoto.info,2.0,0.0,7.0,1579478399,1
savefrom.net,8.0,76.0,12.0,1595116799,1
sayal.co,3.0,1.0,0.0,43200,0
sberbank.ru,5.0,100.0,16.0,1632225600,1
sbicard.com,5.0,23.0,15.0,1592006399,1
sbrf.ru,4.0,100.0,11.0,1632225600,1
sbs.co.kr,11.0,100.0,8.0,1615118400,1
sbs.com.au,3.0,88.0,9.0,1572609600,1
sc-project.com,14.0,6.0,12.0,1568003613,1
scanplify.com,3.0,4.0,5.0,1573130457,1
scathingatheist.com,8.0,1.0,6.0,1572161647,1
schilbantiquarian.com,6.0,1.0,11.0,1573994215,1
schillingshow.com,1.0,7.0,6.0,43200,0
schneider-electric.co.in,4.0,6.0,9.0,1608206400,1
schoology.com,486.0,100.0,26.0,1585659668,1
schoolzineplus.com,3.0,100.0,8.0,1592438399,1
schoyencollection.com,1.0,6.0,5.0,1568505599,1
schuminweb.com,3.0,7.0,9.0,1570447509,1
schwarzwald.com,1.0,2.0,5.0,1574463380,1
sciencedirect.com,4.0,51.0,9.0,1573084799,1
sciencemag.org,4.0,63.0,8.0,1614945600,1
sciencewithmsbarton.wordpress.com,2.0,1.0,0.0,43200,0
scmp.com,10.0,100.0,15.0,1573257599,1
scoliosisslc.com,2.0,3.0,10.0,1577707200,1
screenrant.com,6.0,17.0,17.0,1573283028,1
scribd.com,34.0,100.0,19.0,1588291199,1
scribol.com,72.0,50.0,14.0,1598616000,1
scriborder.com,57.0,100.0,9.0,1606700902,1
scroll.in,7.0,35.0,17.0,1571591301,1
scsd.sharepoint.com,1.0,0.0,0.0,43200,0
sdamgia.ru,9.0,100.0,8.0,1575503999,1
sdna.gr,4.0,3.0,14.0,43200,0
seanmiddleditch.com,10.0,3.0,14.0,1568946126,1
search-afsl.com,3.0,1.0,8.0,1575061671,1
searchdimension.com,4.0,4.0,14.0,1571788799,1
searchencrypt.com,139.0,10.0,23.0,1600084800,1
searchfort.online,12.0,1.0,15.0,1582502399,1
searchyear.co.uk,1.0,1.0,4.0,1570492799,1
seat-mediacenter.com,2.0,2.0,7.0,1592740800,1
seatseller.travel,75.0,16.0,13.0,1588334400,1
sebipaclrefund.co.in,1.0,1.0,6.0,1605174984,1
secureserver.net,8.0,100.0,22.0,43200,0
sedaily.com,2.0,33.0,7.0,1599955199,1
seeing-stars.com,1.0,1.0,5.0,1573483383,1
seek.com.au,6.0,100.0,24.0,1596283200,1
seekingalpha.com,353.0,59.0,21.0,1595647868,1
seesaa.net,1000.0,100.0,7.0,1594987200,1
sefon.me,81.0,12.0,9.0,1582070399,1
selapa.net,1.0,2.0,6.0,43200,0
selectbridge.com,4.0,2.0,11.0,1583236800,1
selectiveiran.com,3.0,3.0,6.0,43200,0
selectronics.co,3.0,1.0,0.0,43200,0
sellfy.com,7.0,16.0,17.0,1593604800,1
semanticscholar.org,212.0,9.0,14.0,1596283200,1
sendiroo.fr,5.0,3.0,8.0,1596715200,1
sendvalu.com,3.0,5.0,9.0,1579780800,1
senioradvice.com,3.0,2.0,8.0,1574463818,1
sensationsm.com,3.0,2.0,13.0,43200,0
senseiswag.com,4.0,1.0,13.0,1573030370,1
seonamnguyen.com,6.0,1.0,4.0,1611359999,1
sepahan-kala.com,2.0,2.0,6.0,1575007894,1
sephora.com,20.0,100.0,15.0,1583064000,1
septenaire.com,4.0,1.0,10.0,1610927999,1
serc.res.in,1.0,11.0,0.0,43200,0
serebii.net,1.0,6.0,8.0,1578527999,1
serialssolutions.com,3.0,100.0,13.0,1622051199,1
seriesfilmestorrent.com,119.0,2.0,7.0,1581811199,1
serieszone.com,7.0,5.0,8.0,1581983999,1
serrureriesucyenbrie.fr,3.0,1.0,6.0,1595592000,1
servediamond.com,5.0,6.0,11.0,1586260800,1
servercomponente.com,3.0,1.0,7.0,1582675199,1
serverfault.com,23.0,13.0,11.0,1571927913,1
service-now.com,6.0,100.0,25.0,1569954956,1
setupcreator.com,2.0,2.0,5.0,43200,0
seveloculas.info,2.0,1.0,9.0,1574156984,1
sewptattoos.com,4.0,1.0,13.0,1571950595,1
sex.com,1.0,100.0,8.0,1574007035,1
sexcurve.com,2.0,3.0,8.0,1598616000,1
sexnpics.com,5.0,1.0,6.0,43200,0
sexu.com,3.0,100.0,8.0,1626911999,1
sexvid.xxx,2.0,12.0,6.0,1616371199,1
seznam.cz,11.0,100.0,18.0,1569825928,1
sfr.fr,1.0,100.0,8.0,1624449600,1
sh.st,22.0,5.0,6.0,1572339280,1
shadbase.com,8.0,11.0,8.0,1569196799,1
shadibox.com,7.0,2.0,0.0,43200,0
shahrekhabar.com,17.0,2.0,6.0,1567337286,0
shahzaddigitalinfotech.com,2.0,3.0,0.0,43200,0
shalvationtranslations.wordpress.com,2.0,1.0,3.0,1599350399,1
shankariasacademy.com,3.0,11.0,6.0,1594598399,1
share-videos.se,21.0,45.0,6.0,1588463999,1
shareasale.com,10.0,22.0,7.0,1583279999,1
sharedbr.net,14.0,4.0,4.0,43200,0
shareitforwindows.com,4.0,1.0,8.0,1575763199,1
sharemods.com,34.0,100.0,9.0,1572307199,1
sharespark.net,8.0,1.0,8.0,1583193599,1
shazam.com,9.0,55.0,15.0,1618225094,1
sheetmusicplus.com,2.0,28.0,17.0,1590947689,1
shein.com.mx,9.0,2.0,7.0,1627275660,1
sherdog.com,9.0,100.0,17.0,1570665599,1
shiftdelete.net,10.0,35.0,15.0,1582934399,1
shiftlegacy.com,10.0,1.0,7.0,43200,0
shlang.org,3.0,1.0,10.0,43200,0
shooos.pl,2.0,2.0,11.0,1569954214,1
shop-apotheke.at,4.0,19.0,14.0,1573992000,1
shopbop.com,8.0,26.0,19.0,1590494400,1
shopee.co.id,100.0,55.0,11.0,1572746225,1
shopee.co.th,38.0,39.0,14.0,1572746225,1
shopee.tw,42.0,48.0,14.0,1572746225,1
shopee.vn,50.0,51.0,14.0,1572746225,1
shopify.com,113.0,100.0,23.0,1571420052,1
shortfilmsmania.com,4.0,5.0,6.0,43200,0
shotstop.net,4.0,1.0,0.0,43200,0
show-score.com,4.0,6.0,14.0,1571241650,1
showroom-live.com,3.0,100.0,8.0,1578668340,1
shredsoles.com,2.0,1.0,8.0,43200,0
shuaigay.xyz,24.0,1.0,8.0,1591358400,1
shutterfly.com,2.0,100.0,22.0,1624536000,1
sickrage.ca,13.0,16.0,12.0,1595937600,1
sierre-zinal.com,4.0,2.0,6.0,1571367559,1
sifyitest.com,3.0,92.0,7.0,1571465946,1
sigmalive.com,7.0,22.0,7.0,1593265688,1
significados.com.br,3.0,8.0,9.0,1571695361,1
siherp.com,2.0,2.0,13.0,1582675199,1
siliconshelf.wordpress.com,6.0,1.0,9.0,43200,0
simcoeconcrete.com,2.0,2.0,8.0,1572394330,1
simdunyasi.com,5.0,4.0,0.0,43200,0
simmondsstewart.com,7.0,2.0,11.0,1581033599,1
sina.com.cn,6.0,100.0,11.0,1574683200,1
sindonews.com,8.0,47.0,18.0,1575806400,1
singerco.co.uk,1.0,1.0,7.0,1585756197,1
sinodefenceforum.com,8.0,2.0,10.0,1582675199,1
sinoptik.ua,2.0,5.0,6.0,1573171199,1
sisqatar.info,2.0,4.0,0.0,43200,0
siteadvisor.com,4.0,10.0,18.0,1628294399,1
sitepoint.com,7.0,33.0,21.0,1569283199,1
sites-de-apostas.net,3.0,2.0,5.0,1588809599,1
sitesi.ws,2.0,16.0,11.0,1570273023,1
sitevisibility.co.uk,4.0,1.0,7.0,1571296941,1
sketchfab.com,852.0,14.0,17.0,1587211200,1
sketchmob.com,4.0,3.0,12.0,1597406400,1
ski-sportru.com,12.0,0.0,7.0,1582761599,1
skibutternut.com,5.0,2.0,10.0,1594123200,1
skidrowreloaded.com,21.0,4.0,7.0,1583539199,1
skillshare.com,5.0,27.0,19.0,1613995200,1
skin-novels.com,15.0,3.0,11.0,1586001600,1
skintrades.com,5.0,3.0,13.0,1581638399,1
skolnistatek.cz,1.0,1.0,9.0,43200,0
skroutz.gr,1.0,75.0,15.0,1572566399,1
sky.com,2.0,100.0,11.0,43200,0
skyeniseko.com,6.0,6.0,0.0,43200,0
skynewsarabia.com,10.0,26.0,18.0,1590926400,1
skyscanner.com,2.0,49.0,13.0,1574218560,1
skyscanner.ru,2.0,8.0,10.0,1574827618,1
skysports.com,3.0,100.0,13.0,43200,0
skyteam.com,30.0,37.0,10.0,1580904000,1
sleazyneasy.com,2.0,4.0,6.0,1570453843,1
slickdeals.net,15.0,100.0,31.0,1618868414,1
slideplayer.com,10.0,8.0,17.0,1572107642,1
slideshare.net,144.0,100.0,17.0,1627992000,1
slontube.mobi,1.0,5.0,0.0,43200,0
slrclub.com,1.0,34.0,7.0,1586476799,1
slughtessing.info,2.0,1.0,9.0,1574157010,1
slvid.net,17.0,1.0,5.0,43200,0
smallfbtools.com,3.0,1.0,9.0,1582156799,1
smallseotools.com,10.0,3.0,13.0,1593857775,1
smarter.com,41.0,12.0,11.0,1594513484,1
smartsurvey.co.uk,3.0,12.0,8.0,1614516000,1
smashcast.tv,1.0,47.0,13.0,1571702043,1
smath.com,4.0,11.0,12.0,1571910754,1
smdservers.net,8.0,10.0,12.0,1583399943,1
sme.sk,6.0,100.0,10.0,1607558399,1
smh.com.au,912.0,100.0,23.0,1597665600,1
smi2.ru,43.0,47.0,24.0,1570108438,1
snaidero-usa.com,4.0,2.0,0.0,43200,0
snakku.com,1.0,3.0,11.0,1582200000,1
snapdeal.com,4.0,100.0,14.0,1632823573,1
snntv.com,4.0,2.0,9.0,1570043483,1
so3ody.com,5.0,4.0,12.0,1582588799,1
soagitet.net,4.0,0.0,7.0,1572906523,1
soccerway.com,16.0,91.0,10.0,43200,0
socialblade.com,18.0,37.0,13.0,1580860799,1
socialworkdegreeguide.com,7.0,3.0,17.0,1581681600,1
sociedadmexicanadeanatomia.com,1.0,1.0,4.0,1574207999,1
sodaplayer.com,4.0,5.0,12.0,1580774399,1
sofascore.com,10.0,22.0,23.0,1569283199,1
softati.com,5.0,1.0,8.0,1573300800,1
softfamous.com,11.0,30.0,11.0,1571961599,1
softonic.com,10.0,100.0,18.0,1608854399,1
softpedia.com,4.0,45.0,13.0,1586952000,1
softwarerab.com,2.0,5.0,0.0,43200,0
solidfiles.com,6.0,6.0,9.0,1614297599,1
solowayne.com,3.0,6.0,6.0,1574821470,1
solveig21miljoblogg.wordpress.com,2.0,1.0,0.0,43200,0
solvetube.site,5.0,0.0,10.0,1626739199,1
solvusoft.com,9.0,15.0,10.0,1569089625,1
sommermadame.com,1.0,1.0,6.0,1582718400,1
somosmovies.org,5.0,1.0,9.0,1579608000,1
somoynews.tv,6.0,21.0,7.0,1572825599,1
songkick.com,3.0,43.0,18.0,1572517985,1
songsterr.com,1.0,19.0,18.0,1571721354,1
sonja-ariel.com,4.0,2.0,5.0,1575127533,1
sony.jp,178.0,100.0,16.0,1577966400,1
sonyentertainmentnetwork.com,6.0,100.0,19.0,43200,0
soompi.com,7.0,22.0,16.0,1568332799,1
sornakhabar.com,2.0,4.0,6.0,1570780431,1
sorotecups.com,7.0,1.0,4.0,43200,0
souq.com,22.0,100.0,16.0,1594382400,1
south-plus.net,3.0,3.0,10.0,1581119999,1
southcarolinablues.com,2.0,8.0,7.0,1600084800,1
southcn.com,1.0,100.0,6.0,43200,0
southwest.com,4.0,100.0,9.0,1626621600,1
sozcu.com.tr,106.0,65.0,14.0,43200,0
sp-arte.com,4.0,8.0,14.0,1597807317,1
spanishdict.com,330.0,55.0,16.0,1597838400,1
spankbang.com,36.0,100.0,14.0,1585785599,1
spankwire.com,88.0,23.0,14.0,1582415999,1
sparknotes.com,5.0,18.0,11.0,1573930838,1
spartancarton.com,3.0,2.0,14.0,1582286400,1
special-offers.online,4.0,100.0,6.0,1596100857,1
spectrasonics.net,3.0,15.0,9.0,43200,0
spectrum.net,9.0,58.0,9.0,1580817600,1
spinfold.com,2.0,1.0,6.0,1570575042,1
spiritacademy.it,2.0,2.0,10.0,1572760276,1
sport-express.ru,13.0,77.0,12.0,1570869134,1
sport24.gr,18.0,22.0,18.0,1590623999,1
sportbible.com,9.0,1.0,13.0,1574985599,1
sportbox.ru,15.0,33.0,8.0,1577361600,1
sportcom.hr,5.0,3.0,10.0,1582675199,1
sportfiskeforum.se,1.0,10.0,5.0,43200,0
sportksa.net,3.0,6.0,6.0,43200,0
sportmail.ru,8.0,2.0,10.0,1573546995,1
sportradar.com,79.0,100.0,14.0,1571268551,1
sports.ru,8.0,45.0,20.0,1572999371,1
sports.tmall.com,50.0,1.0,0.0,43200,0
sportschatplace.com,11.0,82.0,13.0,1576238400,1
sportsdirect.com,6.0,55.0,12.0,43200,0
sportsfeelgoodstories.com,6.0,2.0,6.0,1597808643,1
sportsforms.club,4.0,3.0,0.0,43200,0
sportsgambler.com,1.0,1.0,7.0,43200,0
sportsmans.com,162.0,13.0,10.0,1604773125,1
spotifycodes.com,3.0,1.0,6.0,43200,0
spotscenered.info,14.0,3.0,8.0,1590580800,1
spotterguide.net,3.0,2.0,0.0,43200,0
sprakhistoria.wordpress.com,2.0,1.0,0.0,43200,0
sprint.com,3.0,100.0,15.0,1597694692,1
sputniknews.com,2.0,100.0,11.0,1574035199,1
spydercomfort.com,1.0,1.0,0.0,43200,0
spygasm.com,6.0,12.0,7.0,1625702399,1
squareup.com,3.0,64.0,18.0,1596324454,1
sredir.com,18.0,4.0,7.0,1569173195,1
srmj.com,2.0,7.0,5.0,1580655599,1
srtechnics.com,4.0,39.0,9.0,1582718400,1
ss.com,2.0,100.0,7.0,1626911999,1
ssa.gov,3.0,59.0,15.0,1631188800,1
ssaa.ir,3.0,59.0,6.0,43200,0
ssense.com,12.0,27.0,20.0,1583452799,1
ssg.com,3.0,100.0,6.0,1597924800,1
ssisurveys.com,2.0,47.0,9.0,1583471512,1
ssl2anyone3.com,10.0,1.0,16.0,1570059008,1
sspai.com,4.0,18.0,6.0,1628812799,1
st-thomashospital.com,2.0,2.0,0.0,43200,0
stackexchange.com,19.0,100.0,17.0,1571927913,1
stackoverflow.com,25.0,44.0,19.0,1571927913,1
staffline.co.uk,5.0,35.0,16.0,1571851967,1
stampinup.com,1.0,25.0,12.0,1625702400,1
standardmedia.co.ke,16.0,12.0,13.0,1598529600,1
standbypowergeneration.co.uk,2.0,1.0,5.0,43200,0
stanford.edu,2.0,100.0,19.0,1595116799,1
stanislavaprokopova.com,1.0,1.0,10.0,1572429631,1
star-k.org,4.0,9.0,7.0,1590321600,1
starpick.in,7.0,2.0,16.0,1567423359,0
starship.xyz,26.0,38.0,14.0,1570363200,1
starsignstyle.com,4.0,1.0,7.0,1574251200,1
startcherry.com,3.0,2.0,9.0,43200,0
startupcommons.org,2.0,5.0,14.0,1569894648,1
staseraintv.com,8.0,6.0,10.0,43200,0
state.gov,2.0,100.0,17.0,1591531200,1
static1.squarespace.com,90.0,2.0,7.0,1599998400,1
staykgi.com,2.0,2.0,0.0,43200,0
steamcn.com,41.0,9.0,12.0,1572220799,1
steamcommunity.com,837.0,7.0,13.0,1622462400,1
steamkiwi.com,3.0,1.0,9.0,1582761599,1
steampowered.com,348.0,100.0,10.0,1572378993,1
stellar.org,6.0,27.0,17.0,1629071999,1
steven-universe-fantasy.net,8.0,6.0,12.0,1572653597,1
stevespaleogoods.com,2.0,3.0,10.0,1569575074,1
stihi.ru,1.0,7.0,12.0,1576929600,1
stirimeteo.com,3.0,1.0,9.0,1597147200,1
stitchlabs.com,8.0,84.0,17.0,1607126399,1
stockx.com,76.0,18.0,17.0,1598097600,1
stoiximan.gr,18.0,22.0,16.0,1570665599,1
stoked.org,6.0,2.0,12.0,1572500701,1
stopgame.ru,10.0,31.0,11.0,1568246399,1
storage.googleapis.com,293.0,100.0,3.0,1573488905,1
storm.mg,2.0,33.0,17.0,1585732418,1
stormfront.org,8.0,31.0,9.0,1578268799,1
storyofstuff.org,5.0,7.0,10.0,1569298939,1
storytellingwithdata.com,9.0,1.0,14.0,1570820202,1
straitstimes.com,62.0,51.0,13.0,1581249600,1
strategiesforspecialinterventions.weebly.com,2.0,1.0,0.0,43200,0
strava.com,264.0,79.0,22.0,1603235147,1
stream-all.com,2.0,8.0,6.0,1572163827,1
streamango.com,32.0,2.0,16.0,1572566399,1
streamlabs.com,6.0,38.0,17.0,1578268799,1
streamplay.to,100.0,61.0,12.0,1575331199,1
stripchat.com,3.0,71.0,19.0,1606953599,1
stubhub.com,312.0,100.0,18.0,1578571200,1
studbooks.net,5.0,2.0,6.0,1572129064,1
studentam.net,4.0,1.0,7.0,43200,0
studentapan.se,3.0,2.0,11.0,1580169599,1
studfiles.net,1.0,1.0,11.0,1571614153,1
studiomove.pl,2.0,1.0,0.0,43200,0
studiopfp.com,2.0,1.0,7.0,43200,0
studiorentalchicago.com,3.0,5.0,8.0,1591604968,1
study.com,7.0,12.0,13.0,1632777295,1
studylibid.com,4.0,6.0,10.0,1583020799,1
stuff.co.nz,731.0,92.0,19.0,1587297600,1
stuklopechat.com,10.0,20.0,7.0,43200,0
stwardnienierozsiane.info,4.0,1.0,7.0,1571914711,1
stylemytext.com,1.0,5.0,5.0,1572479999,1
suamusica.com.br,616.0,29.0,15.0,1575115200,1
suara.com,12.0,30.0,13.0,1571745600,1
subf2m.co,8.0,1.0,7.0,1582588799,1
subhd.com,32.0,6.0,9.0,1565740799,0
subscene.com,170.0,7.0,13.0,1589112000,1
subsmovies.me,5.0,4.0,0.0,43200,0
suburbanminers.com,3.0,1.0,0.0,43200,0
successfactors.com,3.0,100.0,16.0,1574942400,1
sudanesesongs.net,1.0,6.0,5.0,1592786220,1
sudominioregistrado.com,2.0,12.0,8.0,43200,0
sueddeutsche.de,6.0,100.0,15.0,1591315199,1
suitcaseandwanderlust.com,2.0,1.0,6.0,1568758322,1
sunfired.com,10.0,1.0,18.0,1572300292,1
super.cz,3.0,12.0,15.0,1574752531,1
superanimes.site,24.0,3.0,10.0,1571047253,1
superdramatv.com,3.0,4.0,7.0,1572307199,1
superjumper.pl,3.0,1.0,11.0,1570060799,1
superplayer.fm,3.0,30.0,12.0,43200,0
superuser.com,19.0,8.0,11.0,1571927913,1
suprbay.stream,2.0,0.0,7.0,43200,0
supref.fr,2.0,2.0,9.0,1568374859,1
surescooters.com,1.0,1.0,0.0,43200,0
surfprotechniques.com,5.0,1.0,15.0,1570650391,1
surprisestadium.com,2.0,1.0,8.0,1574855502,1
surreylibraries.ca,1.0,1.0,0.0,43200,0
suruga-ya.jp,1.0,4.0,9.0,1627397999,1
surveymonkey.com,2.0,100.0,18.0,1609416000,1
surveysdm.com,3.0,1.0,5.0,43200,0
susiemoorephoto.com,2.0,1.0,0.0,43200,0
suumo.jp,1.0,100.0,7.0,1590235200,1
swagbucks.com,3.0,100.0,17.0,1584619200,1
swatchseries.to,12.0,7.0,9.0,1583107199,1
sweetbabylilli.wordpress.com,2.0,1.0,9.0,43200,0
sweetwedding.pl,4.0,1.0,0.0,43200,0
swellsearch.info,15.0,1.0,6.0,43200,0
swiftnav.com,133.0,18.0,15.0,1583208698,1
swiggy.com,11.0,44.0,20.0,1592933322,1
swjcs.us,3.0,1.0,12.0,1572774592,1
swtest7367.com,1.0,2.0,7.0,1574521304,1
sxm-talks.com,7.0,3.0,8.0,1572673408,1
sydney.com,3.0,38.0,9.0,1600387199,1
syf.com,121.0,87.0,16.0,1590087480,1
syl.ru,2.0,4.0,13.0,1569329045,1
symbolab.com,15.0,11.0,13.0,1579737599,1
syndicpop.com,3.0,0.0,6.0,1572627352,1
syosetu.com,6.0,44.0,7.0,1573732800,1
syracuse.com,8.0,100.0,18.0,1582932321,1
sytadin.fr,3.0,9.0,9.0,43200,0
syvlsounds.com,3.0,1.0,6.0,1569569520,1
szs.pw,4.0,5.0,2.0,1585828800,1
t-online.de,4.0,100.0,13.0,1616500800,1
t.co,10.0,12.0,16.0,1590235200,1
t.me,4.0,90.0,10.0,1575553980,1
t66y.com,16.0,1.0,8.0,1578441599,1
taarakmehtakaooltahchashmah.net,2.0,1.0,7.0,43200,0
tabbo.biz,6.0,4.0,7.0,1581724799,1
taboola.com,8.0,100.0,36.0,1607192152,1
tabs4acoustic.com,5.0,3.0,8.0,1570055859,1
tafsiralahlam.info,8.0,1.0,11.0,1583496000,1
tageszeitung.it,9.0,2.0,10.0,1581465599,1
taimienphi.vn,3.0,21.0,11.0,43200,0
taiwandaily.net,5.0,8.0,5.0,43200,0
take-a-screenshot.org,5.0,3.0,13.0,1571793264,1
taleo.net,3.0,100.0,10.0,1584187200,1
talkremit.com,8.0,8.0,14.0,1594728000,1
tallpiscesgirl.com,7.0,5.0,6.0,1571183999,1
tamilmv.cz,21.0,1.0,8.0,1578225600,1
tamilrockerrs.co,2.0,1.0,8.0,1584360000,1
tamin.ir,5.0,100.0,9.0,1575362667,1
tammypeacy.com,1.0,1.0,4.0,1572566399,1
tampermonkey.net,7.0,13.0,6.0,1587988800,1
tandfonline.com,3.0,36.0,10.0,1583928000,1
tankionline.com,16.0,100.0,13.0,1574294399,1
tannico.it,55.0,9.0,13.0,1588334400,1
tanyapajak1.wordpress.com,3.0,1.0,0.0,43200,0
taobao.com,9.0,100.0,10.0,1573630568,1
tap.az,18.0,5.0,18.0,1582415999,1
tarafdari.com,7.0,30.0,12.0,1572076294,1
taraleighcobble.com,5.0,6.0,8.0,1570661401,1
taringa.net,35.0,73.0,13.0,1579219199,1
tarjetarojaonline.tv,8.0,12.0,10.0,1571572800,1
taroot-rangi.com,49.0,6.0,16.0,1582847999,1
tart-aria.info,9.0,5.0,11.0,1591790400,1
taseguro.net,1.0,1.0,5.0,43200,0
tass.ru,3.0,100.0,10.0,1611273599,1
tasteofhome.com,4.0,25.0,12.0,1589985621,1
tastythailand.com,4.0,5.0,9.0,1582502399,1
tattoome.com,3.0,3.0,11.0,43200,0
tautmun.com,2.0,1.0,7.0,43200,0
tbhai.com,2.0,1.0,13.0,1582545600,1
tcafe2a.com,4.0,4.0,7.0,1582070399,1
tcs.com,3.0,100.0,9.0,1594476284,1
teachable.com,12.0,100.0,22.0,1598529600,1
teacher-gifts.org,1.0,1.0,0.0,43200,0
teamspeedkills.com,6.0,2.0,11.0,1621724641,1
teamviewer.com,6.0,100.0,18.0,1590105599,1
teamworld.it,3.0,6.0,12.0,1591228799,1
tech-notes.net,5.0,4.0,0.0,43200,0
techbyte.it,1.0,1.0,7.0,1569425165,1
techcrunch.com,17.0,58.0,15.0,1572329650,1
techmarks.com,7.0,2.0,8.0,1579823999,1
technologymarketingtoolkit.com,2.0,7.0,11.0,43200,0
techradar.com,18.0,51.0,13.0,1571302822,1
techsat24.pl,2.0,1.0,6.0,1583236800,1
techsoftquiz.com,3.0,1.0,8.0,1596196800,1
techspot.com,5.0,12.0,15.0,1573364024,1
techthelead.com,5.0,1.0,10.0,1570791467,1
techtudo.com.br,2.0,10.0,11.0,1586865600,1
ted.com,64.0,100.0,18.0,1571179791,1
teen-erotic.net,1.0,5.0,6.0,1569735826,1
teen-nudist.top,4.0,1.0,4.0,43200,0
teensextubez.com,3.0,7.0,6.0,1581206399,1
teespring.com,35.0,55.0,18.0,1581465599,1
tehylehti.fi,4.0,1.0,12.0,43200,0
tekstove.org,3.0,2.0,6.0,1573059014,1
tekthing.com,5.0,2.0,13.0,1571979045,1
telarus.com,5.0,15.0,14.0,1574994198,1
telechargerunevideo.com,6.0,27.0,9.0,1573307280,1
teledynemarine.com,6.0,7.0,17.0,1599220800,1
telefonicaeducaciondigital.com,3.0,1.0,6.0,1590235200,1
telegraf.com.ua,18.0,5.0,16.0,1572739199,1
telegram.org,4.0,83.0,16.0,1602258844,1
telegraph.co.uk,1000.0,100.0,21.0,1583064000,1
televisa.com,5.0,73.0,18.0,43200,0
televisionfanatic.com,4.0,14.0,20.0,1573756785,1
telewebion.com,10.0,100.0,13.0,1610063999,1
temp-mail.org,226.0,16.0,8.0,1577663999,1
tempail.com,11.0,5.0,10.0,1588507200,1
template.net,71.0,4.0,14.0,1588248000,1
templatedrive.com,6.0,18.0,6.0,1571989292,1
tempo.co,16.0,100.0,16.0,1583409600,1
tempuri.org,8.0,2.0,7.0,43200,0
tenki.jp,3.0,19.0,5.0,1597808451,1
tenor.com,31.0,17.0,18.0,1594869339,1
tenshin26100.livejournal.com,9.0,1.0,5.0,1614945600,1
tente.com,4.0,18.0,8.0,1586088000,1
termite-control.com,4.0,1.0,9.0,1581897599,1
termometropolitico.it,39.0,11.0,14.0,1581249600,1
terra-mystica.jimdo.com,122.0,1.0,0.0,43200,0
terra.com.br,3.0,100.0,11.0,1617914131,1
tes.com,349.0,18.0,19.0,1575028800,1
tesla.com,4.0,73.0,25.0,1583496000,1
testbook.com,8.0,22.0,23.0,1610927999,1
testingmom.com,10.0,12.0,15.0,1576497600,1
testnav.com,340.0,91.0,11.0,1590753600,1
teststrips4money.com,3.0,20.0,7.0,1567641599,1
tetew.info,12.0,1.0,8.0,1582675199,1
tevhidsiparis.com,4.0,1.0,9.0,1572609600,1
text-filter.com,4.0,1.0,7.0,1574834430,1
tf1.fr,4.0,100.0,12.0,1579176000,1
tfetimes.com,9.0,11.0,10.0,1597433125,1
tgju.org,53.0,100.0,13.0,1582847999,1
thclips.net,8.0,1.0,0.0,43200,0
the-american-catholic.com,7.0,3.0,6.0,1569414873,1
the-chiefexecutive.com,2.0,1.0,9.0,1595598098,1
the-frugality.com,7.0,1.0,0.0,43200,0
theage.com.au,817.0,100.0,24.0,1596369600,1
theancestorhunt.com,2.0,1.0,8.0,1573571511,1
theatlantic.com,9.0,86.0,23.0,1587643200,1
thebagstreet.com,1.0,2.0,0.0,43200,0
thebalancecareers.com,8.0,2.0,23.0,1587162495,1
thebeneficial.com,5.0,5.0,11.0,1607860800,1
thebl.com,13.0,12.0,10.0,1610732180,1
thebruceresort.com,1.0,0.0,5.0,1584489599,1
thecaq.org,5.0,5.0,12.0,1574957728,1
thecenterforsalesstrategy.com,27.0,13.0,7.0,43200,0
thechive.com,15.0,45.0,17.0,1604534399,1
theclimbingdoctor.com,5.0,1.0,17.0,1590408000,1
theconversation.com,22.0,14.0,19.0,1584824529,1
thecuddl.com,4.0,2.0,11.0,1582934399,1
thedailybeast.com,183.0,45.0,16.0,1578268799,1
theepochtimes.com,17.0,35.0,12.0,1613951999,1
theexecutiveadvertising.com,4.0,3.0,9.0,1582675199,1
thefappening.pro,9.0,2.0,8.0,1576281599,1
thefappeningblog.com,41.0,1.0,7.0,1582675199,1
thegeekhost.net,2.0,1.0,0.0,43200,0
thegiveway.com,1.0,1.0,5.0,43200,0
thegpsa.org,4.0,1.0,7.0,1587599999,1
thehealthreports24.com,14.0,1.0,13.0,1583711999,1
thehill.com,246.0,39.0,20.0,1582752927,1
thehindu.com,2.0,43.0,9.0,1588982399,1
thehomesteadsurvival.com,10.0,3.0,9.0,1579219199,1
theinnovationhub.com,5.0,15.0,9.0,1573182754,1
theinvestio.com,5.0,1.0,13.0,1577016000,1
thekitchn.com,13.0,17.0,21.0,1594581666,1
thelastgame.ru,9.0,1.0,7.0,1574722868,1
thelostartofhousecleaning.com,2.0,2.0,0.0,43200,0
themalvernspa.com,2.0,4.0,7.0,1569110399,1
themehelp.us,7.0,3.0,0.0,43200,0
